game_status,game_date,home_team,away_team,home_score,away_score,game_id,HP,first_base,second_base,third_base,game_time,audience
1,20230403,統一7-ELEVEn獅,中信兄弟,0,7,202301004,林金達,蔡豐澤,蘇建文,王俊宏,186,8028
1,20230403,富邦悍將,味全龍,3,2,202301005,彭楚雲,江春緯,楊崇煇,尤志欽,204,8269
1,20230404,統一7-ELEVEn獅,中信兄弟,1,0,202301006,王俊宏,邱景彥,蔡豐澤,陳均瑋,169,10550
1,20230404,富邦悍將,樂天桃猿,7,10,202301007,羅鈞鴻,張展榮,紀華文,江春緯,233,8030
1,20230405,統一7-ELEVEn獅,味全龍,3,1,202301008,吳家維,陳均瑋,林金達,蔡豐澤,189,5724
1,20230405,富邦悍將,樂天桃猿,4,5,202301009,江春緯,彭楚雲,張展榮,紀華文,216,5025
1,20230407,味全龍,中信兄弟,6,4,202301010,邱景彥,王俊宏,吳家維,張展榮,186,9868
1,20230407,富邦悍將,樂天桃猿,0,4,202301011,楊崇煇,紀華文,彭楚雲,蘇建文,201,4012
1,20230408,味全龍,中信兄弟,7,1,202301012,張展榮,羅鈞鴻,江春緯,彭楚雲,177,9889
1,20230408,統一7-ELEVEn獅,樂天桃猿,5,3,202301013,蔡豐澤,吳家維,王俊宏,林金達,235,4802
1,20230409,味全龍,中信兄弟,4,5,202301014,紀華文,楊崇煇,范元淦,羅鈞鴻,218,7865
1,20230409,統一7-ELEVEn獅,富邦悍將,2,1,202301015,陳均瑋,林金達,蘇建文,邱景彥,175,4017
1,20230411,富邦悍將,味全龍,9,1,202301016,王俊宏,彭楚雲,羅鈞鴻,吳家維,197,2826
1,20230412,富邦悍將,味全龍,6,5,202301017,吳家維,邱景彥,紀華文,羅鈞鴻,227,2726
1,20230412,中信兄弟,統一7-ELEVEn獅,1,0,202301018,范元淦,林金達,蔡豐澤,張展榮,147,3116
1,20230413,富邦悍將,樂天桃猿,3,9,202301019,羅鈞鴻,江春緯,蘇建文,紀華文,214,3234
1,20230413,中信兄弟,統一7-ELEVEn獅,6,2,202301020,楊崇煇,張展榮,林金達,蔡豐澤,184,3028
1,20230414,樂天桃猿,味全龍,3,8,202301021,紀華文,彭楚雲,江春緯,蘇建文,220,7651
1,20230414,中信兄弟,統一7-ELEVEn獅,8,5,202301022,蔡豐澤,陳均瑋,范元淦,林金達,211,5519
1,20230415,樂天桃猿,味全龍,4,5,202301023,蘇建文,吳家維,邱景彥,王俊宏,210,8562
1,20230415,富邦悍將,統一7-ELEVEn獅,9,0,202301024,林金達,楊崇煇,張展榮,陳均瑋,207,5282
1,20230416,樂天桃猿,味全龍,0,4,202301025,邱景彥,范元淦,王俊宏,彭楚雲,196,7742
1,20230416,富邦悍將,中信兄弟,9,2,202301026,陳均瑋,張展榮,楊崇煇,江春緯,173,9028
1,20230418,味全龍,統一7-ELEVEn獅,3,10,202301027,彭楚雲,吳家維,紀華文,劉世偉,213,3868
1,20230418,中信兄弟,樂天桃猿,2,9,202301028,范元淦,邱景彥,楊崇煇,張展榮,184,3149
1,20230424,味全龍,富邦悍將,7,4,202301029,吳家維,張展榮,羅鈞鴻,楊崇煇,245,2566
1,20230515,中信兄弟,樂天桃猿,1,8,202301030,彭楚雲,蔡豐澤,張展榮,蘇建文,202,3174
1,20230420,味全龍,富邦悍將,2,3,202301031,林金達,彭楚雲,吳家維,紀華文,218,2736
1,20230420,中信兄弟,統一7-ELEVEn獅,2,4,202301032,羅鈞鴻,楊崇煇,蔡豐澤,江春緯,258,2335
1,20230421,味全龍,富邦悍將,3,2,202301033,蔡豐澤,王俊宏,江春緯,范元淦,218,3968
1,20230421,統一7-ELEVEn獅,樂天桃猿,22,2,202301034,蘇建文,陳均瑋,彭楚雲,吳家維,212,4013
1,20230422,中信兄弟,富邦悍將,3,3,202301035,楊崇煇,張展榮,羅鈞鴻,邱景彥,275,10828
1,20230422,統一7-ELEVEn獅,樂天桃猿,10,7,202301036,紀華文,吳家維,林金達,陳乃瑞,206,5151
1,20230423,中信兄弟,味全龍,2,7,202301037,江春緯,邱景彥,張展榮,羅鈞鴻,180,7921
1,20230423,統一7-ELEVEn獅,樂天桃猿,4,7,202301038,陳均瑋,林金達,王俊宏,蘇建文,211,4588
1,20230425,味全龍,統一7-ELEVEn獅,3,7,202301039,范元淦,紀華文,王俊宏,彭楚雲,204,3365
1,20230425,樂天桃猿,富邦悍將,3,1,202301040,邱景彥,楊崇煇,林金達,張展榮,190,3534
1,20230426,味全龍,統一7-ELEVEn獅,2,1,202301041,彭楚雲,羅鈞鴻,紀華文,江春緯,212,3985
1,20230426,樂天桃猿,中信兄弟,6,15,202301042,蔡豐澤,張展榮,楊崇煇,林金達,241,4742
1,20230427,味全龍,富邦悍將,9,2,202301043,王俊宏,江春緯,羅鈞鴻,陳均瑋,196,4356
1,20230427,樂天桃猿,中信兄弟,6,4,202301044,林金達,邱景彥,吳家維,蘇建文,191,4810
1,20230428,富邦悍將,統一7-ELEVEn獅,3,1,202301045,羅鈞鴻,陳均瑋,彭楚雲,張展榮,155,4358
1,20230428,樂天桃猿,中信兄弟,7,4,202301046,蘇建文,蔡豐澤,邱景彥,吳家維,233,8435
1,20230429,富邦悍將,統一7-ELEVEn獅,1,2,202301047,江春緯,王俊宏,陳均瑋,紀華文,227,6013
1,20230429,味全龍,中信兄弟,4,7,202301048,楊崇煇,張展榮,蔡豐澤,邱景彥,210,10000
1,20230430,富邦悍將,統一7-ELEVEn獅,0,7,202301049,吳家維,林金達,紀華文,蔡豐澤,172,5262
1,20230430,味全龍,樂天桃猿,1,8,202301050,陳均瑋,彭楚雲,蘇建文,王俊宏,223,7568
1,20230502,樂天桃猿,富邦悍將,1,8,202301051,王俊宏,江春緯,邱景彥,林金達,200,3972
1,20230502,統一7-ELEVEn獅,中信兄弟,8,2,202301052,張展榮,彭楚雲,蔡豐澤,楊崇煇,185,4732
1,20230503,樂天桃猿,富邦悍將,2,1,202301053,紀華文,陳均瑋,江春緯,吳家維,152,4530
1,20230503,統一7-ELEVEn獅,味全龍,4,7,202301054,楊崇煇,羅鈞鴻,彭楚雲,蔡豐澤,208,4323
1,20230504,樂天桃猿,中信兄弟,11,6,202301055,邱景彥,林金達,吳家維,蘇建文,199,6105
1,20230504,統一7-ELEVEn獅,味全龍,2,1,202301056,蔡豐澤,張展榮,羅鈞鴻,彭楚雲,159,4232
1,20230505,中信兄弟,富邦悍將,4,7,202301057,吳家維,紀華文,蘇建文,林金達,211,5276
1,20230505,統一7-ELEVEn獅,味全龍,4,0,202301058,彭楚雲,楊崇煇,張展榮,羅鈞鴻,167,4350
1,20230506,中信兄弟,富邦悍將,3,4,202301059,蘇建文,邱景彥,紀華文,江春緯,202,11193
1,20230506,樂天桃猿,味全龍,5,8,202301060,陳均瑋,蔡豐澤,王俊宏,楊崇煇,231,11234
1,20230507,中信兄弟,富邦悍將,3,1,202301061,江春緯,吳家維,邱景彥,紀華文,153,7256
1,20230702,樂天桃猿,統一7-ELEVEn獅,3,6,202301062,邱景彥,蔡豐澤,王俊宏,紀華文,198,7441
1,20230509,味全龍,統一7-ELEVEn獅,2,2,202301063,邱景彥,張展榮,尤志欽,彭楚雲,204,2965
1,20230509,富邦悍將,中信兄弟,1,7,202301064,林金達,江春緯,紀華文,王俊宏,204,4206
1,20230510,味全龍,樂天桃猿,4,3,202301065,彭楚雲,王俊宏,羅鈞鴻,張展榮,188,2786
1,20230510,富邦悍將,中信兄弟,2,8,202301066,楊崇煇,蔡豐澤,江春緯,紀華文,196,4598
1,20230511,味全龍,樂天桃猿,3,1,202301067,尤志欽,邱景彥,蘇建文,羅鈞鴻,175,3016
1,20230511,富邦悍將,統一7-ELEVEn獅,3,1,202301068,紀華文,陳均瑋,王俊宏,蔡豐澤,171,3483
1,20230512,味全龍,樂天桃猿,3,6,202301069,張展榮,彭楚雲,邱景彥,蘇建文,197,4958
1,20230512,統一7-ELEVEn獅,中信兄弟,1,6,202301070,江春緯,楊崇煇,吳家維,陳均瑋,158,6050
1,20230513,富邦悍將,樂天桃猿,2,4,202301071,蘇建文,尤志欽,彭楚雲,王俊宏,169,5759
1,20230513,統一7-ELEVEn獅,中信兄弟,2,4,202301072,蔡豐澤,紀華文,林金達,吳家維,221,7020
1,20230514,富邦悍將,味全龍,7,3,202301073,羅鈞鴻,王俊宏,張展榮,邱景彥,243,4207
1,20230514,統一7-ELEVEn獅,中信兄弟,5,0,202301074,吳家維,林金達,陳均瑋,楊崇煇,201,5117
1,20230516,樂天桃猿,統一7-ELEVEn獅,4,2,202301075,楊崇煇,羅鈞鴻,陳均瑋,張展榮,184,3858
1,20230516,富邦悍將,味全龍,2,4,202301076,王俊宏,吳家維,林金達,江春緯,230,3025
1,20230517,樂天桃猿,統一7-ELEVEn獅,1,0,202301077,張展榮,彭楚雲,尤志欽,邱景彥,160,3895
1,20230517,富邦悍將,中信兄弟,2,8,202301078,江春緯,林金達,蔡豐澤,羅鈞鴻,191,4360
1,20230518,樂天桃猿,味全龍,9,3,202301079,尤志欽,陳均瑋,蘇建文,王俊宏,196,3841
1,20230518,富邦悍將,中信兄弟,6,6,202301080,紀華文,楊崇煇,邱景彥,林金達,260,4285
1,20230519,味全龍,統一7-ELEVEn獅,0,7,202301081,邱景彥,王俊宏,彭楚雲,吳家維,168,4584
1,20230519,富邦悍將,中信兄弟,0,3,202301082,蔡豐澤,江春緯,羅鈞鴻,蘇建文,185,5586
1,20230520,味全龍,統一7-ELEVEn獅,2,3,202301083,吳家維,紀華文,王俊宏,彭楚雲,208,4998
1,20230520,樂天桃猿,中信兄弟,3,6,202301084,蘇建文,張展榮,楊崇煇,尤志欽,228,11469
1,20230521,味全龍,統一7-ELEVEn獅,7,6,202301085,彭楚雲,邱景彥,紀華文,王俊宏,229,4986
1,20230521,樂天桃猿,富邦悍將,0,2,202301086,陳均瑋,尤志欽,林金達,楊崇煇,192,6758
1,20230523,中信兄弟,味全龍,10,7,202301087,羅鈞鴻,楊崇煇,張展榮,林金達,244,3049
1,20230620,中信兄弟,味全龍,2,6,202301088,彭楚雲,紀華文,林金達,陳均瑋,188,3625
1,20230524,樂天桃猿,統一7-ELEVEn獅,1,3,202301089,王俊宏,紀華文,彭楚雲,江春緯,227,4399
1,20230525,中信兄弟,富邦悍將,4,5,202301090,張展榮,陳均瑋,尤志欽,蔡豐澤,180,3995
1,20230525,樂天桃猿,統一7-ELEVEn獅,4,9,202301091,邱景彥,江春緯,蘇建文,吳家維,192,4463
1,20230526,富邦悍將,味全龍,11,2,202301092,蘇建文,吳家維,楊崇煇,陳均瑋,227,4202
1,20230526,樂天桃猿,統一7-ELEVEn獅,0,7,202301093,彭楚雲,林金達,王俊宏,羅鈞鴻,184,7346
1,20230527,富邦悍將,味全龍,0,1,202301094,江春緯,張展榮,林金達,王俊宏,158,8339
1,20230527,中信兄弟,統一7-ELEVEn獅,1,5,202301095,尤志欽,蔡豐澤,羅鈞鴻,楊崇煇,187,12123
1,20230528,富邦悍將,味全龍,8,0,202301096,紀華文,王俊宏,邱景彥,彭楚雲,184,4792
1,20230528,中信兄弟,樂天桃猿,0,2,202301097,楊崇煇,羅鈞鴻,陳均瑋,蘇建文,168,6388
1,20230530,統一7-ELEVEn獅,富邦悍將,6,5,202301098,彭楚雲,吳家維,林金達,張展榮,214,3564
1,20230530,中信兄弟,樂天桃猿,10,9,202301099,陳均瑋,邱景彥,紀華文,王俊宏,260,5698
1,20230531,統一7-ELEVEn獅,富邦悍將,6,10,202301100,張展榮,林金達,江春緯,羅鈞鴻,233,3651
1,20230531,中信兄弟,味全龍,1,4,202301101,王俊宏,紀華文,邱景彥,尤志欽,197,4919
1,20230601,統一7-ELEVEn獅,樂天桃猿,10,3,202301102,羅鈞鴻,彭楚雲,楊崇煇,江春緯,214,3499
1,20230601,中信兄弟,味全龍,1,2,202301103,邱景彥,尤志欽,陳均瑋,蘇建文,201,4675
1,20230602,樂天桃猿,富邦悍將,5,7,202301104,吳家維,江春緯,張展榮,楊崇煇,240,6606
1,20230602,中信兄弟,味全龍,2,6,202301105,蘇建文,蔡豐澤,王俊宏,紀華文,222,7674
1,20230603,樂天桃猿,富邦悍將,8,2,202301106,楊崇煇,張展榮,彭楚雲,林金達,220,11374
1,20230603,統一7-ELEVEn獅,味全龍,6,1,202301107,尤志欽,陳均瑋,紀華文,蔡豐澤,213,6132
1,20230604,樂天桃猿,富邦悍將,7,10,202301108,江春緯,林金達,羅鈞鴻,吳家維,246,8143
1,20230604,統一7-ELEVEn獅,中信兄弟,5,9,202301109,蔡豐澤,王俊宏,蘇建文,邱景彥,236,6019
1,20230606,味全龍,樂天桃猿,1,2,202301110,彭楚雲,林金達,楊崇煇,邱景彥,182,3757
1,20230606,統一7-ELEVEn獅,中信兄弟,0,1,202301111,王俊宏,尤志欽,羅鈞鴻,張展榮,188,5344
1,20230607,味全龍,樂天桃猿,7,4,202301112,邱景彥,楊崇煇,吳家維,林金達,174,3902
1,20230607,統一7-ELEVEn獅,富邦悍將,2,3,202301113,張展榮,江春緯,蔡豐澤,尤志欽,211,4889
1,20230608,味全龍,中信兄弟,3,3,202301114,林金達,彭楚雲,紀華文,吳家維,214,6059
1,20230608,統一7-ELEVEn獅,富邦悍將,9,1,202301115,尤志欽,蔡豐澤,蘇建文,羅鈞鴻,227,4865
1,20230609,中信兄弟,樂天桃猿,6,5,202301116,楊崇煇,吳家維,彭楚雲,紀華文,243,5504
1,20230609,統一7-ELEVEn獅,富邦悍將,8,0,202301117,蘇建文,陳均瑋,江春緯,蔡豐澤,191,4120
1,20230610,中信兄弟,樂天桃猿,7,0,202301118,紀華文,邱景彥,林金達,尤志欽,202,14133
1,20230610,味全龍,富邦悍將,0,0,202301119,江春緯,彭楚雲,陳均瑋,吳家維,163,7568
1,20230611,中信兄弟,樂天桃猿,9,3,202301120,蔡豐澤,羅鈞鴻,王俊宏,邱景彥,195,8519
1,20230611,味全龍,統一7-ELEVEn獅,12,9,202301121,陳均瑋,張展榮,吳家維,楊崇煇,282,6502
1,20230613,統一7-ELEVEn獅,味全龍,6,2,202301122,吳家維,尤志欽,王俊宏,張展榮,190,3364
1,20230613,富邦悍將,樂天桃猿,3,7,202301123,彭楚雲,林金達,江春緯,邱景彥,246,4328
1,20230629,樂天桃猿,味全龍,5,2,202301124,蔡豐澤,吳家維,陳均瑋,蘇建文,210,4526
1,20230614,富邦悍將,中信兄弟,1,3,202301125,邱景彥,陳均瑋,林金達,楊崇煇,160,5412
1,20230615,樂天桃猿,味全龍,1,8,202301126,尤志欽,羅鈞鴻,蔡豐澤,林金達,216,4233
1,20230630,樂天桃猿,中信兄弟,6,0,202301127,尤志欽,張展榮,羅鈞鴻,邱景彥,178,5557
1,20230616,統一7-ELEVEn獅,富邦悍將,8,6,202301128,楊崇煇,蔡豐澤,陳均瑋,邱景彥,238,4177
1,20230617,樂天桃猿,中信兄弟,2,2,202301129,羅鈞鴻,彭楚雲,紀華文,江春緯,281,9323
1,20230617,統一7-ELEVEn獅,富邦悍將,1,0,202301130,王俊宏,張展榮,林金達,陳均瑋,185,4619
1,20230618,富邦悍將,中信兄弟,6,11,202301131,江春緯,吳家維,蘇建文,紀華文,225,8286
1,20230618,統一7-ELEVEn獅,味全龍,8,7,202301132,蔡豐澤,林金達,楊崇煇,張展榮,225,4836
1,20230620,統一7-ELEVEn獅,樂天桃猿,2,4,202301133,吳家維,張展榮,王俊宏,楊崇煇,239,4432
1,20230621,味全龍,富邦悍將,11,2,202301134,尤志欽,江春緯,羅鈞鴻,王俊宏,203,4858
1,20230621,中信兄弟,統一7-ELEVEn獅,8,7,202301135,陳均瑋,蔡豐澤,紀華文,邱景彥,200,5594
1,20230622,樂天桃猿,統一7-ELEVEn獅,1,10,202301136,王俊宏,張展榮,江春緯,羅鈞鴻,204,10234
1,20230622,中信兄弟,富邦悍將,4,5,202301137,蘇建文,林金達,吳家維,蔡豐澤,215,7177
1,20230623,味全龍,樂天桃猿,7,5,202301138,羅鈞鴻,尤志欽,張展榮,江春緯,202,6808
1,20230623,中信兄弟,富邦悍將,5,3,202301139,蔡豐澤,吳家維,邱景彥,林金達,220,8031
1,20230624,味全龍,樂天桃猿,0,4,202301140,楊崇煇,王俊宏,尤志欽,張展榮,199,7856
1,20230624,中信兄弟,統一7-ELEVEn獅,3,2,202301141,紀華文,邱景彥,蘇建文,吳家維,180,10975
1,20230625,味全龍,富邦悍將,11,7,202301142,江春緯,張展榮,王俊宏,尤志欽,234,6538
1,20230625,樂天桃猿,統一7-ELEVEn獅,6,5,202301143,林金達,羅鈞鴻,蔡豐澤,蘇建文,251,8212
1,20230627,味全龍,中信兄弟,3,9,202301144,王俊宏,紀華文,羅鈞鴻,尤志欽,186,6066
1,20230627,統一7-ELEVEn獅,樂天桃猿,4,4,202301145,吳家維,林金達,蔡豐澤,陳均瑋,292,6066
1,20230628,味全龍,中信兄弟,10,7,202301146,張展榮,羅鈞鴻,尤志欽,紀華文,216,6838
1,20230629,富邦悍將,統一7-ELEVEn獅,3,7,202301147,紀華文,江春緯,林金達,羅鈞鴻,226,10156
1,20230703,富邦悍將,統一7-ELEVEn獅,5,9,202301148,蘇建文,彭楚雲,吳家維,林金達,201,3876
1,20230701,富邦悍將,樂天桃猿,3,6,202301149,江春緯,林金達,紀華文,王俊宏,248,5875
1,20230702,中信兄弟,味全龍,0,1,202301150,楊崇煇,羅鈞鴻,林金達,彭楚雲,185,7186
1,20230714,中信兄弟,樂天桃猿,2,9,202301151,張展榮,彭楚雲,羅鈞鴻,尤志欽,217,6110
1,20230714,統一7-ELEVEn獅,富邦悍將,4,3,202301152,林金達,蔡豐澤,吳家維,王俊宏,200,5019
1,20230715,味全龍,樂天桃猿,5,2,202301153,紀華文,楊崇煇,尤志欽,江春緯,191,8199
1,20230715,統一7-ELEVEn獅,富邦悍將,2,5,202301154,陳均瑋,吳家維,王俊宏,蘇建文,192,5566
1,20230716,味全龍,中信兄弟,6,2,202301155,彭楚雲,張展榮,邱景彥,羅鈞鴻,197,8568
1,20230716,統一7-ELEVEn獅,富邦悍將,4,2,202301156,蔡豐澤,王俊宏,蘇建文,林金達,218,4730
1,20230807,中信兄弟,統一7-ELEVEn獅,0,6,202301157,羅鈞鴻,張展榮,邱景彥,陳均瑋,189,3210
1,20230718,富邦悍將,樂天桃猿,6,1,202301158,尤志欽,吳家維,林金達,王俊宏,230,4005
1,20230719,中信兄弟,統一7-ELEVEn獅,1,0,202301159,邱景彥,張展榮,蔡豐澤,楊崇煇,161,5030
1,20230719,富邦悍將,味全龍,8,5,202301160,王俊宏,林金達,陳均瑋,紀華文,210,4608
1,20230720,中信兄弟,樂天桃猿,6,4,202301161,楊崇煇,蔡豐澤,彭楚雲,林金達,167,4985
1,20230724,富邦悍將,味全龍,6,0,202301162,林金達,尤志欽,蘇建文,張展榮,172,3645
1,20230721,富邦悍將,味全龍,3,4,202301163,江春緯,王俊宏,邱景彥,彭楚雲,231,4908
1,20230721,樂天桃猿,統一7-ELEVEn獅,8,7,202301164,蘇建文,尤志欽,羅鈞鴻,吳家維,233,10364
1,20230722,中信兄弟,味全龍,3,5,202301165,吳家維,邱景彥,紀華文,尤志欽,197,11185
1,20230722,樂天桃猿,統一7-ELEVEn獅,10,4,202301166,張展榮,彭楚雲,楊崇煇,羅鈞鴻,223,9712
1,20230723,中信兄弟,富邦悍將,3,4,202301167,陳均瑋,紀華文,尤志欽,林金達,203,7522
1,20230723,樂天桃猿,統一7-ELEVEn獅,4,5,202301168,蔡豐澤,江春緯,王俊宏,蘇建文,220,7452
1,20230725,味全龍,富邦悍將,4,1,202301169,王俊宏,張展榮,尤志欽,羅鈞鴻,173,4195
1,20231017,中信兄弟,統一7-ELEVEn獅,0,3,202301170,紀華文,邱景彥,江春緯,蘇建文,187,4121
1,20231011,味全龍,富邦悍將,9,1,202301171,楊崇煇,王俊宏,羅鈞鴻,張展榮,205,3956
1,20231018,中信兄弟,樂天桃猿,4,3,202301172,蘇建文,江春緯,彭楚雲,邱景彥,197,4146
1,20230727,味全龍,統一7-ELEVEn獅,8,1,202301173,蘇建文,林金達,蔡豐澤,張展榮,184,3796
1,20231019,中信兄弟,樂天桃猿,4,3,202301174,彭楚雲,紀華文,邱景彥,江春緯,230,4146
1,20230801,統一7-ELEVEn獅,味全龍,0,0,202301175,陳均瑋,張展榮,蘇建文,王俊宏,130,4043
1,20230814,富邦悍將,樂天桃猿,6,14,202301176,陳均瑋,邱景彥,江春緯,林金達,230,4239
1,20230802,富邦悍將,樂天桃猿,3,10,202301177,紀華文,林金達,江春緯,吳家維,211,2896
1,20230802,統一7-ELEVEn獅,中信兄弟,1,2,202301178,彭楚雲,楊崇煇,蔡豐澤,張展榮,194,4850
1,20230904,富邦悍將,味全龍,0,1,202301179,王俊宏,羅鈞鴻,江春緯,紀華文,164,3293
1,20230803,統一7-ELEVEn獅,中信兄弟,0,4,202301180,張展榮,王俊宏,楊崇煇,蔡豐澤,191,4790
1,20230804,味全龍,樂天桃猿,1,5,202301181,林金達,尤志欽,紀華文,邱景彥,161,3809
1,20230804,統一7-ELEVEn獅,中信兄弟,3,8,202301182,蔡豐澤,彭楚雲,王俊宏,楊崇煇,229,5132
1,20230805,味全龍,樂天桃猿,4,8,202301183,江春緯,陳均瑋,尤志欽,吳家維,181,7059
1,20230805,富邦悍將,中信兄弟,6,2,202301184,邱景彥,羅鈞鴻,彭楚雲,王俊宏,207,10828
1,20230806,味全龍,樂天桃猿,4,3,202301185,蘇建文,吳家維,張展榮,尤志欽,178,5586
1,20230806,富邦悍將,統一7-ELEVEn獅,4,1,202301186,楊崇煇,紀華文,林金達,羅鈞鴻,219,6091
1,20230808,統一7-ELEVEn獅,味全龍,3,1,202301187,尤志欽,彭楚雲,張展榮,林金達,176,3843
1,20230808,樂天桃猿,中信兄弟,3,11,202301188,王俊宏,邱景彥,吳家維,紀華文,214,6106
1,20230809,統一7-ELEVEn獅,味全龍,4,1,202301189,陳均瑋,蔡豐澤,林金達,張展榮,168,4261
1,20230809,樂天桃猿,富邦悍將,5,3,202301190,紀華文,楊崇煇,江春緯,吳家維,199,5184
1,20230918,統一7-ELEVEn獅,中信兄弟,2,12,202301191,陳均瑋,紀華文,王俊宏,林金達,240,4313
1,20230828,樂天桃猿,富邦悍將,8,3,202301192,彭楚雲,江春緯,蘇建文,林金達,216,5791
1,20230811,中信兄弟,味全龍,4,3,202301193,蘇建文,林金達,張展榮,楊崇煇,262,7194
1,20231023,樂天桃猿,富邦悍將,5,2,202301194,江春緯,尤志欽,張展榮,羅鈞鴻,198,6562
1,20230812,中信兄弟,味全龍,1,2,202301195,楊崇煇,彭楚雲,陳均瑋,羅鈞鴻,232,9794
1,20230812,統一7-ELEVEn獅,富邦悍將,3,7,202301196,邱景彥,紀華文,蔡豐澤,江春緯,209,5314
1,20230813,中信兄弟,味全龍,5,3,202301197,羅鈞鴻,吳家維,彭楚雲,蘇建文,187,6052
1,20230813,統一7-ELEVEn獅,樂天桃猿,2,0,202301198,蔡豐澤,尤志欽,紀華文,王俊宏,178,4324
1,20230815,味全龍,富邦悍將,2,1,202301199,彭楚雲,蔡豐澤,王俊宏,張展榮,169,3895
1,20230815,樂天桃猿,中信兄弟,11,5,202301200,紀華文,吳家維,邱景彥,江春緯,187,7574
1,20230816,味全龍,統一7-ELEVEn獅,13,7,202301201,張展榮,王俊宏,尤志欽,楊崇煇,231,3566
1,20230816,樂天桃猿,中信兄弟,3,1,202301202,江春緯,林金達,羅鈞鴻,邱景彥,170,5624
1,20230817,味全龍,統一7-ELEVEn獅,3,1,202301203,楊崇煇,彭楚雲,蔡豐澤,尤志欽,179,3768
1,20231024,樂天桃猿,富邦悍將,3,7,202301204,蘇建文,彭楚雲,尤志欽,張展榮,189,7477
1,20230818,味全龍,統一7-ELEVEn獅,8,6,202301205,尤志欽,張展榮,彭楚雲,蘇建文,269,6086
1,20230818,富邦悍將,中信兄弟,6,1,202301206,蔡豐澤,江春緯,陳均瑋,紀華文,219,9003
1,20230819,樂天桃猿,統一7-ELEVEn獅,6,10,202301207,林金達,楊崇煇,蘇建文,陳均瑋,212,10868
1,20230819,富邦悍將,中信兄弟,4,7,202301208,羅鈞鴻,紀華文,王俊宏,吳家維,246,9467
1,20230820,樂天桃猿,味全龍,0,4,202301209,蘇建文,尤志欽,張展榮,蔡豐澤,212,9043
1,20231014,富邦悍將,中信兄弟,3,0,202301210,羅鈞鴻,吳家維,江春緯,蘇建文,167,10128
1,20230822,中信兄弟,富邦悍將,3,10,202301211,楊崇煇,王俊宏,張展榮,吳家維,215,5173
1,20230822,統一7-ELEVEn獅,味全龍,0,2,202301212,彭楚雲,羅鈞鴻,林金達,陳均瑋,175,6219
1,20230823,中信兄弟,富邦悍將,1,0,202301213,吳家維,張展榮,江春緯,尤志欽,171,5092
1,20230823,統一7-ELEVEn獅,樂天桃猿,3,9,202301214,紀華文,蔡豐澤,羅鈞鴻,林金達,230,3890
1,20230824,中信兄弟,味全龍,7,0,202301215,尤志欽,江春緯,楊崇煇,張展榮,174,5762
1,20230824,統一7-ELEVEn獅,樂天桃猿,12,11,202301216,林金達,彭楚雲,邱景彥,羅鈞鴻,242,3713
1,20230825,味全龍,富邦悍將,0,4,202301217,王俊宏,陳均瑋,蔡豐澤,蘇建文,158,7966
